name,forecast,window_hours,pv_kwp,battery_kwh,annual_bill,imported_kwh,exported_kwh,curtailed_kwh,battery_discharge_kwh,cycles_per_year,self_consumption,self_sufficiency,annual_savings,npv
load-only|w=48.0|pv=12.0|bat=15.0,load-only,48.0,12.0,15.0,-731.9875388361894,1316.0302667876135,8643.789121145412,254.77173406675163,4193.947763151066,279.59651754340445,0.49538952731649505,0.8998587897655652,715.1575014265262,2948.213367390378
load-only|w=48.0|pv=12.0|bat=20.0,load-only,48.0,12.0,20.0,-871.7215985379577,1197.6258985225268,8448.409801780135,218.33540795923975,5265.652149612095,263.2826074806047,0.575368342740381,0.9041561753688434,854.8915611282945,2774.7533983320773
perfect|w=06.0|pv=00.0|bat=00.0,perfect,6.0,0.0,0.0,1378.9992010151407,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
perfect|w=06.0|pv=00.0|bat=05.0,perfect,6.0,0.0,5.0,1249.9808858824854,6480.267015050251,30.61340574891252,0.0,1044.9709231092547,208.99418462185093,NaN,0.2898164335315263,129.0183151326553,-713.5313049845929
perfect|w=06.0|pv=00.0|bat=10.0,perfect,6.0,0.0,10.0,1225.6486658525737,6632.972083940226,164.8408177038465,0.0,1237.930773200275,123.7930773200275,NaN,0.30659713014183676,153.35053516256698,-2395.471599132128
perfect|w=06.0|pv=00.0|bat=15.0,perfect,6.0,0.0,15.0,1205.3596139124818,6813.5842527375335,328.56934285153187,0.0,1416.1357823672984,94.40905215781989,NaN,0.31073326843307614,173.63958710265888,-4130.262346373517
perfect|w=06.0|pv=00.0|bat=20.0,perfect,6.0,0.0,20.0,1186.1900698395568,7007.4855059730235,505.549874398921,0.0,1594.6840010699684,79.73420005349843,NaN,0.31118117904887066,192.80913117558384,-5879.686790930356
perfect|w=06.0|pv=06.0|bat=00.0,perfect,6.0,6.0,0.0,703.85096591999,5020.3163338267195,5623.712676080155,241.29398770173322,0.0,NaN,0.18996168733812624,0.3152856896267605,0.0,NaN
perfect|w=06.0|pv=06.0|bat=05.0,perfect,6.0,6.0,5.0,392.5229210951289,3805.3197591852418,4338.434251596738,151.79206668242952,1500.947212330987,300.1894424661974,0.4016033091939711,0.7067114097464984,311.32804482486114,1669.5385065107675
perfect|w=06.0|pv=06.0|bat=10.0,perfect,6.0,6.0,10.0,267.29901110372066,3770.347830394672,4245.476019880765,109.98607286807824,2446.588728306655,244.6588728306655,0.537433927690245,0.7352284084317822,436.55195481626936,1306.4084644760183
perfect|w=06.0|pv=06.0|bat=15.0,perfect,6.0,6.0,15.0,183.18681179274972,3802.4429026136086,4242.3302809196775,76.65608056556913,3103.2312938757486,206.88208625838325,0.6313705195380162,0.7366271213006836,520.6641541272403,405.8848516928064
perfect|w=06.0|pv=06.0|bat=20.0,perfect,6.0,6.0,20.0,131.44454583104834,3858.827357205544,4263.918626684355,70.5166467639206,3504.0705474407555,175.20352737203777,0.6851713914071702,0.736335913817502,572.4064200889417,-917.7637972308038
perfect|w=06.0|pv=12.0|bat=00.0,perfect,6.0,12.0,0.0,153.8813793137225,4607.9008920359,12120.180105260573,516.2318814682748,0.0,NaN,0.12498580193213553,0.3456899805482828,0.0,NaN
perfect|w=06.0|pv=12.0|bat=05.0,perfect,6.0,12.0,5.0,-177.3672712237725,3275.9727521596906,10760.294358708883,374.0932225994634,1596.4038938843346,319.2807787768669,0.24374370915036667,0.7510178403042129,331.248650537495,1929.9315978758154
perfect|w=06.0|pv=12.0|bat=10.0,perfect,6.0,12.0,10.0,-327.57338828947,3203.5415036748923,10624.92131311639,314.9001600945653,2748.857337990632,274.8857337990632,0.32903705554473267,0.789184896585491,481.4547676031925,1893.3575965075565
perfect|w=06.0|pv=12.0|bat=15.0,perfect,6.0,12.0,15.0,-451.46977376214875,3252.2808351095773,10626.279892325798,254.22269574002303,3771.0115991525513,251.40077327683676,0.40364778702832815,0.7912818078238069,605.3511530758713,1512.874758163223
perfect|w=06.0|pv=12.0|bat=20.0,perfect,6.0,12.0,20.0,-560.6731004590627,3303.5367254171015,10623.537693255523,214.7580688620281,4658.063921417726,232.9031960708863,0.46821711459242854,0.7911545369854093,714.5544797727852,940.3309427872883
perfect|w=12.0|pv=00.0|bat=00.0,perfect,12.0,0.0,0.0,1374.4181283890534,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
perfect|w=12.0|pv=00.0|bat=05.0,perfect,12.0,0.0,5.0,1224.0468759715486,6492.514056081797,28.889685648580027,0.0,1174.2900197402405,234.8580039480481,NaN,0.327257238311903,150.37125241750482,-434.415427207862
perfect|w=12.0|pv=00.0|bat=10.0,perfect,12.0,0.0,10.0,1180.135965099501,6676.430254245368,175.8690228243409,0.0,1538.1158355504729,153.8115835550473,NaN,0.3851064643523168,194.2821632895525,-1860.4319855610072
perfect|w=12.0|pv=00.0|bat=15.0,perfect,12.0,0.0,15.0,1153.9549776964677,6888.48872766686,365.3745198096431,0.0,1768.7985148700755,117.91990099133837,NaN,0.38973492738409954,220.4631506925857,-3518.2060340407897
perfect|w=12.0|pv=00.0|bat=20.0,perfect,12.0,0.0,20.0,1128.6001492701203,7095.572893314324,550.4384882965347,0.0,1994.5495706384531,99.72747853192266,NaN,0.3923596723889889,245.81797911893318,-5186.779256652199
perfect|w=12.0|pv=06.0|bat=00.0,perfect,12.0,6.0,0.0,699.9474633669308,5019.334466250361,5623.712676080155,240.31212012537452,0.0,NaN,0.19007623322487008,0.3152856896267605,0.0,NaN
perfect|w=12.0|pv=06.0|bat=05.0,perfect,12.0,6.0,5.0,375.5160061393932,3667.120406626861,4168.715062025927,176.66386328439285,1562.4842017714545,312.4968403542909,0.41527081756681433,0.734786037334212,324.43145722753763,1840.8203496527203
perfect|w=12.0|pv=06.0|bat=10.0,perfect,12.0,6.0,10.0,205.90643117312163,3292.6239111726563,3734.962355972303,115.46759176631639,2699.3648695769934,269.93648695769934,0.5825876863940377,0.8090545871476744,494.0410321938092,2057.879518820921
perfect|w=12.0|pv=06.0|bat=15.0,perfect,12.0,6.0,15.0,85.5699230724901,3166.1884093972094,3548.6266190411566,85.46088457173337,3553.503489793721,236.90023265291475,0.7060509491676987,0.8106234215970243,614.3775402944407,1630.8635836842561
perfect|w=12.0|pv=06.0|bat=20.0,perfect,12.0,6.0,20.0,-7.494434359240017,3111.8980391213818,3431.4031330386642,76.02605152230515,4245.293990003185,212.26469950015925,0.8054937154048156,0.810967778442771,707.4418977261709,847.3585074395617
perfect|w=12.0|pv=12.0|bat=00.0,perfect,12.0,12.0,0.0,150.6757334783773,4602.277523801689,12114.873292944274,515.9153255503627,0.0,NaN,0.12538891437868185,0.3456899805482828,0.0,NaN
perfect|w=12.0|pv=12.0|bat=05.0,perfect,12.0,12.0,5.0,-183.66765609117067,3197.5816105320664,10588.410207169456,463.38700087495357,1635.2737046717373,327.0547409343475,0.24615206846674012,0.7732117319105698,334.343389569548,1970.3846179872107
perfect|w=12.0|pv=12.0|bat=10.0,perfect,12.0,12.0,10.0,-379.46842906080275,2730.2694481202025,10063.261066749348,380.67771375821957,2958.150671597813,295.8150671597813,0.34665277205350276,0.8666941500858681,530.1441625391801,2529.803206995933
perfect|w=12.0|pv=12.0|bat=15.0,perfect,12.0,12.0,15.0,-530.8088195463497,2581.5092777524756,9879.858214776046,296.7717775214116,4077.4083906003852,271.82722604002566,0.42921482342808004,0.8699062832354373,681.484553024727,2508.055911527508
perfect|w=12.0|pv=12.0|bat=20.0,perfect,12.0,12.0,20.0,-663.7674107752662,2518.9661161054255,9769.83314310138,235.28737435327497,5107.968366591846,255.3984183295923,0.5049058301334565,0.8703454897156444,814.4431442536435,2246.0301023264374
perfect|w=24.0|pv=00.0|bat=00.0,perfect,24.0,0.0,0.0,1338.814211402097,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
perfect|w=24.0|pv=00.0|bat=05.0,perfect,24.0,0.0,5.0,1183.5974697080621,6495.047711296076,29.835329572846057,0.0,1188.9893037324032,237.79786074648064,NaN,0.3311868497598735,155.2167416940349,-371.07739672359537
perfect|w=24.0|pv=00.0|bat=10.0,perfect,24.0,0.0,10.0,1106.1524778895882,6657.244876870831,121.64499083310906,0.0,1862.4479975152608,186.24479975152607,NaN,0.45844690547130384,232.66173351250882,-1358.7517113874474
perfect|w=24.0|pv=00.0|bat=15.0,perfect,24.0,0.0,15.0,1057.8009118126622,6850.997587199506,268.12591043291036,0.0,2321.938162979975,154.79587753199834,NaN,0.4718041993277456,281.01329958943484,-2726.722045987906
perfect|w=24.0|pv=00.0|bat=20.0,perfect,24.0,0.0,20.0,1013.5938939527456,7051.44251556346,424.71685069301213,0.0,2749.79174517204,137.489587258602,NaN,0.48100290342450386,325.22031744935146,-4148.868028563473
perfect|w=24.0|pv=06.0|bat=00.0,perfect,24.0,6.0,0.0,634.000800561844,4672.436183128888,5297.744495299596,219.38201778446006,0.0,NaN,0.23931494154971766,0.3152856896267605,0.0,NaN
perfect|w=24.0|pv=06.0|bat=05.0,perfect,24.0,6.0,5.0,305.94726255018855,3334.7329397949343,3868.0210147972684,146.734815535837,1546.1524520393814,309.2304904078763,0.45852983212446075,0.7304122299431076,328.05353801165546,1888.1665411368583
perfect|w=24.0|pv=06.0|bat=10.0,perfect,24.0,6.0,10.0,115.30992406743422,2626.0544872755486,3075.0261432003754,105.20264334334388,2732.9817199488734,273.29817199488735,0.6320801259815897,0.8304991087441244,518.6908764944098,2380.0910645787762
perfect|w=24.0|pv=06.0|bat=15.0,perfect,24.0,6.0,15.0,-17.63093032984017,2243.619528849521,2616.2840937332103,86.09478227495582,3638.1047381934645,242.5403158795643,0.7592016041679668,0.8323730906357892,651.6317308916841,2117.833407587081
perfect|w=24.0|pv=06.0|bat=20.0,perfect,24.0,6.0,20.0,-104.46500547955418,2204.8661855640453,2518.5369392936395,75.41416219496514,4304.962935001283,215.24814675006414,0.8479465552587065,0.8331932412346262,738.4658060413982,1252.8889169543904
perfect|w=24.0|pv=12.0|bat=00.0,perfect,24.0,12.0,0.0,75.79095256235883,4232.429854945391,11804.631995266125,456.3089543722122,0.0,NaN,0.15143772664938732,0.3456899805482828,0.0,NaN
perfect|w=24.0|pv=12.0|bat=05.0,perfect,24.0,12.0,5.0,-260.438009131198,2810.8778971996044,10273.609889488205,392.87255423086015,1622.4170228366331,324.4834045673266,0.2706692843660389,0.77029278688933,336.2289616935568,1995.031958607533
perfect|w=24.0|pv=12.0|bat=10.0,perfect,24.0,12.0,10.0,-481.63343479759214,1956.4694336207158,9336.427128585106,325.839668439139,3031.0168460379377,303.1016846037938,0.3772557678504007,0.8973612179174628,557.424387359951,2886.3978897423963
perfect|w=24.0|pv=12.0|bat=15.0,perfect,24.0,12.0,15.0,-651.0249943732325,1528.428043668163,8849.806170944968,256.289794654629,4238.958599151439,282.59723994342926,0.4666166733387624,0.9042332957014506,726.8159469355913,3100.6072609501057
perfect|w=24.0|pv=12.0|bat=20.0,perfect,24.0,12.0,20.0,-792.813267139244,1371.733827972747,8620.749110713321,214.70731258351037,5315.606365952805,265.7803182976403,0.546406458388983,0.9047875689192949,868.6042197016028,2953.999030128935
perfect|w=48.0|pv=00.0|bat=00.0,perfect,48.0,0.0,0.0,1278.2406360368796,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
perfect|w=48.0|pv=00.0|bat=05.0,perfect,48.0,0.0,5.0,1122.4458475598187,6494.065052698696,29.83532957284606,0.0,1179.893412613059,235.9786825226118,NaN,0.32858802372577506,155.79478847706082,-363.52143226362506
perfect|w=48.0|pv=00.0|bat=10.0,perfect,48.0,0.0,10.0,1042.0478234988761,6650.263737834919,114.90965948638305,0.0,1860.1727006999909,186.01727006999909,NaN,0.46954243541857654,236.1928125380034,-1312.595053474194
perfect|w=48.0|pv=00.0|bat=15.0,perfect,48.0,0.0,15.0,986.4764956872692,6834.368647903586,251.12944323703533,0.0,2325.34015200263,155.02267680017533,NaN,0.5109110452122472,291.76414034961033,-2586.191948625454
perfect|w=48.0|pv=00.0|bat=20.0,perfect,48.0,0.0,20.0,939.5077158081644,7081.735791489615,456.0418680679819,0.0,2740.241523043268,137.0120761521634,NaN,0.534590524299829,338.7329202287151,-3972.23743505321
perfect|w=48.0|pv=06.0|bat=00.0,perfect,48.0,6.0,0.0,539.8589374961185,4273.259213724648,4920.82594083297,197.12360284684613,0.0,NaN,0.29568638416536697,0.3152856896267605,0.0,NaN
perfect|w=48.0|pv=06.0|bat=05.0,perfect,48.0,6.0,5.0,223.93660875490087,3027.146734382715,3565.1419143319654,144.6236028468461,1522.123808318588,304.4247616637176,0.5015732709639196,0.7242992934415758,315.92232874121765,1729.5928948585113
perfect|w=48.0|pv=06.0|bat=10.0,perfect,48.0,6.0,10.0,43.581577824214776,2386.553165119298,2845.6215822073214,103.00688647880483,2659.8467827228405,265.98467827228404,0.660174443040105,0.8257049945895242,496.27735967190375,2087.1117737897707
perfect|w=48.0|pv=06.0|bat=15.0,perfect,48.0,6.0,15.0,-80.24856843782305,2152.529739649598,2539.5381557971914,82.70797972371183,3536.6818001096094,235.77878667397397,0.7780158455073515,0.8406682172983635,620.1075059339416,1705.7630866315435
perfect|w=48.0|pv=06.0|bat=20.0,perfect,48.0,6.0,20.0,-165.87072122554272,2154.5698605775897,2484.158040044964,72.3937164665355,4185.5831969660085,209.27915984830042,0.8644095814110058,0.8441255644932801,705.7296587216613,824.9768984678368
perfect|w=48.0|pv=12.0|bat=00.0,perfect,48.0,12.0,0.0,-17.076972510346195,3807.10895700347,11383.6003945573,452.0196571391168,0.0,NaN,0.181955323377439,0.3456899805482828,0.0,NaN
perfect|w=48.0|pv=12.0|bat=05.0,perfect,48.0,12.0,5.0,-353.91387526574647,2391.221477105447,9873.258783184963,374.85675924452386,1610.4807077480773,322.0961415496155,0.30020966090863466,0.7679964341655359,336.8369027554003,2002.9786874743552
perfect|w=48.0|pv=12.0|bat=10.0,perfect,48.0,12.0,10.0,-568.7446082592804,1605.9698700382517,9004.71455223956,311.34505174085695,2991.284903359785,299.1284903359785,0.4054369798238571,0.8934838146204359,551.6676357489342,2811.148252766615
perfect|w=48.0|pv=12.0|bat=15.0,perfect,48.0,12.0,15.0,-734.8243754412658,1273.8731631289381,8600.990683633425,254.72060751364458,4200.357460759193,280.0238307172795,0.4966707395039776,0.9092150786315853,717.7474029309196,2982.067381108056
perfect|w=48.0|pv=12.0|bat=20.0,perfect,48.0,12.0,20.0,-873.9179691189779,1162.6864337074878,8413.283027754498,218.27513047838755,5267.943913602181,263.39719568010906,0.576282261113579,0.9111055244255586,856.8409966086317,2800.235531680048
poor|w=06.0|pv=00.0|bat=00.0,poor,6.0,0.0,0.0,1378.9992010151407,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
poor|w=06.0|pv=00.0|bat=05.0,poor,6.0,0.0,5.0,1251.6271102504945,6479.221134642083,30.881617079613697,0.0,1032.8071508597252,206.56143017194503,NaN,0.286264438222889,127.37209076464615,-735.0500006733749
poor|w=06.0|pv=00.0|bat=10.0,poor,6.0,0.0,10.0,1226.8324215218124,6632.756406813162,165.49777168478062,0.0,1229.8533416621453,122.98533416621453,NaN,0.30410006411140117,152.16677949332825,-2410.9451144750124
poor|w=06.0|pv=00.0|bat=15.0,poor,6.0,0.0,15.0,1206.5783494933721,6813.043836244555,328.94069864820625,0.0,1407.6960439938466,93.84640293292311,NaN,0.3082158129558973,172.42085152176855,-4146.193103201025
poor|w=06.0|pv=00.0|bat=20.0,poor,6.0,0.0,20.0,1187.4494326847607,7006.95420206788,505.9745808753674,0.0,1585.834776768589,79.29173883842945,NaN,0.30852995723021737,191.54976833037995,-5896.1486088661895
poor|w=06.0|pv=06.0|bat=00.0,poor,6.0,6.0,0.0,705.4963777822684,5029.234386009261,5631.539961916428,242.38475404800036,0.0,NaN,0.18870678152994796,0.3152856896267605,0.0,NaN
poor|w=06.0|pv=06.0|bat=05.0,poor,6.0,6.0,5.0,394.7819542481866,3825.3629452647965,4358.619173545785,151.79206668242952,1499.6352469749193,299.92704939498384,0.39984080788932197,0.7040007143749413,310.7144235340818,1661.5175282765513
poor|w=06.0|pv=06.0|bat=10.0,poor,6.0,6.0,10.0,269.4132219927648,3786.9430043634757,4261.993670235729,109.98607286807824,2447.3063186809195,244.73063186809196,0.5360660368886085,0.7333973221904125,436.08315578950356,1300.2805369637015
poor|w=06.0|pv=06.0|bat=15.0,poor,6.0,6.0,15.0,185.25653709302242,3819.9351081553905,4259.9436912289675,76.63749837559214,3102.281377196553,206.8187584797702,0.6297645127567121,0.734516821750612,520.239840689246,400.3384195500836
poor|w=06.0|pv=06.0|bat=20.0,poor,6.0,6.0,20.0,133.4863820915649,3875.857820637726,4280.9353784565365,70.49806457394362,3504.3694725649057,175.21847362824528,0.6837871659534259,0.7342894291198552,572.0099956907035,-922.945676539038
poor|w=06.0|pv=12.0|bat=00.0,poor,6.0,12.0,0.0,156.40136249981322,4623.009984138979,12136.541404153475,514.9796746784511,0.0,NaN,0.12388380432814412,0.3456899805482828,0.0,NaN
poor|w=06.0|pv=12.0|bat=05.0,poor,6.0,12.0,5.0,-174.4337216942614,3303.9885920903007,10788.162056670415,374.0932225994634,1597.7751567262953,319.55503134525907,0.24228898844714578,0.7491193676984427,330.8350841940746,1924.5256468620132
poor|w=06.0|pv=12.0|bat=10.0,poor,6.0,12.0,10.0,-324.855529524831,3228.1410821512663,10649.322046886926,314.9001600945653,2750.697926165196,275.0697926165196,0.32777682178831236,0.7875793963114102,481.25689202464423,1890.7710570043337
poor|w=06.0|pv=12.0|bat=15.0,poor,6.0,12.0,15.0,-448.87172464171465,3275.095031433956,10648.791521016085,254.2041135500461,3773.9842936779078,251.59895291186052,0.4024755938095547,0.7901880217646722,605.2730871415279,1511.8543157998117
poor|w=06.0|pv=12.0|bat=20.0,poor,6.0,12.0,20.0,-558.0676841478925,3327.109191328451,10646.881982828807,214.7394866720511,4660.348019587549,233.01740097937744,0.4669909316039403,0.7898351936295315,714.4690466477057,939.2141998596222
poor|w=12.0|pv=00.0|bat=00.0,poor,12.0,0.0,0.0,1374.4181283890534,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
poor|w=12.0|pv=00.0|bat=05.0,poor,12.0,0.0,5.0,1226.4080864056648,6490.460171413004,28.667950809679876,0.0,1157.3308892635323,231.46617785270647,NaN,0.3223955784434311,148.01004198338865,-465.2800953395632
poor|w=12.0|pv=00.0|bat=10.0,poor,12.0,0.0,10.0,1183.0992825262572,6673.585402408888,174.67077820053916,0.0,1522.874163658761,152.2874163658761,NaN,0.38033755732178387,191.31884586279625,-1899.1671222621765
poor|w=12.0|pv=00.0|bat=15.0,poor,12.0,0.0,15.0,1156.2495788453068,6891.854371335321,369.38549198450244,0.0,1762.8250894646958,117.52167263097972,NaN,0.38502596186565796,218.16854954374662,-3548.2000159113836
poor|w=12.0|pv=00.0|bat=20.0,poor,12.0,0.0,20.0,1130.9402223870193,7099.929110730245,555.3931715795395,0.0,1989.009925048274,99.4504962524137,NaN,0.38787714005629426,243.47790600203416,-5217.367627393511
poor|w=12.0|pv=06.0|bat=00.0,poor,12.0,6.0,0.0,702.4286328080696,5027.522423570799,5632.956108433812,239.25664509215525,0.0,NaN,0.18886829880386238,0.3152856896267605,0.0,NaN
poor|w=12.0|pv=06.0|bat=05.0,poor,12.0,6.0,5.0,378.72391304593293,3694.8178067071617,4196.5104643886525,176.69790965197484,1561.2619052931896,312.2523810586379,0.4132329047093088,0.7297123421895799,323.7047197621366,1831.3207682666716
poor|w=12.0|pv=06.0|bat=10.0,poor,12.0,6.0,10.0,208.96827765768455,3313.5422238293295,3754.55118550625,116.44876196861924,2702.5889968660435,270.25889968660437,0.5811847269007655,0.8040918423230494,493.460355150385,2050.289172794141
poor|w=12.0|pv=06.0|bat=15.0,poor,12.0,6.0,15.0,89.48694203575565,3191.420321713671,3573.681240967311,85.57809750484063,3554.05959138473,236.93730609231534,0.7042732125264566,0.8056487507144775,612.9416907723139,1612.0948122324673
poor|w=12.0|pv=06.0|bat=20.0,poor,12.0,6.0,20.0,-3.4109572967832946,3141.2454251960553,3461.339672590546,75.80524769749297,4241.884394502813,212.09421972514065,0.802770502078135,0.8060453564317408,705.8395901048528,826.4138714755968
poor|w=12.0|pv=12.0|bat=00.0,poor,12.0,12.0,0.0,152.34276262489118,4618.766572466173,12134.455356364515,512.8223107946026,0.0,NaN,0.12417079105563558,0.3456899805482828,0.0,NaN
poor|w=12.0|pv=12.0|bat=05.0,poor,12.0,12.0,5.0,-179.30987859758045,3238.8199591602734,10629.936233958275,463.26265929247,1633.7617942946986,326.7523588589397,0.24425774514151835,0.7676282558425496,331.65264122247163,1935.2123802406325
poor|w=12.0|pv=12.0|bat=10.0,poor,12.0,12.0,10.0,-374.6698581688464,2770.3127626278224,10103.533598909054,380.72748048003467,2955.5682777778497,295.556827777785,0.34456825172090944,0.860602246448711,527.0126207937376,2488.8691185652133
poor|w=12.0|pv=12.0|bat=15.0,poor,12.0,12.0,15.0,-525.7296628040465,2623.618454879506,9921.986137147036,296.85906201001666,4076.426935896379,271.76179572642525,0.42724132993195635,0.8638923556336717,678.0724254289377,2463.4541325647297
poor|w=12.0|pv=12.0|bat=20.0,poor,12.0,12.0,20.0,-658.431995582508,2560.6326062041835,9809.653311770366,237.301248133145,5106.417433299918,255.3208716649959,0.5025552127833955,0.8642229841696638,810.7747582073991,2198.0786295307994
poor|w=24.0|pv=00.0|bat=00.0,poor,24.0,0.0,0.0,1338.814211402097,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
poor|w=24.0|pv=00.0|bat=05.0,poor,24.0,0.0,5.0,1184.8058317887464,6494.2874086833,29.854753536107363,0.0,1181.7718346567704,236.35436693135406,NaN,0.3286828514665611,154.0083796133506,-386.87255587772404
poor|w=24.0|pv=00.0|bat=10.0,poor,24.0,0.0,10.0,1111.0716100039974,6656.979455549346,124.28926087003964,0.0,1835.5147005822485,183.55147005822485,NaN,0.44472640256389945,227.74260139809962,-1423.052367531236
poor|w=24.0|pv=00.0|bat=15.0,poor,24.0,0.0,15.0,1061.8741122005208,6853.502534669995,272.37374821459355,0.0,2305.805255227643,153.72035034850953,NaN,0.461570435630932,276.94009920157623,-2779.9650676130527
poor|w=24.0|pv=00.0|bat=20.0,poor,24.0,0.0,20.0,1019.0508288702439,7057.009710162267,433.49115350877133,0.0,2720.1054357792273,136.00527178896135,NaN,0.4708592818290723,319.76338253185315,-4220.198598177831
poor|w=24.0|pv=06.0|bat=00.0,poor,24.0,6.0,0.0,635.8447346832727,4675.330119861093,5310.931296343217,209.08915347304537,0.0,NaN,0.23854685852489999,0.3152856896267605,0.0,NaN
poor|w=24.0|pv=06.0|bat=05.0,poor,24.0,6.0,5.0,309.3345961424451,3353.2062805412916,3887.4726477828444,146.77627390484415,1536.7132220504175,307.3426444100835,0.4569951723971877,0.7219529297923961,326.5101385408276,1867.9919257051015
poor|w=24.0|pv=06.0|bat=10.0,poor,24.0,6.0,10.0,121.49641757514416,2665.4805859112357,3115.4021380412423,106.18381354564673,2715.1069770488466,271.51069770488465,0.628381189525305,0.8173733854925436,514.3483171081285,2323.3271047202184
poor|w=24.0|pv=06.0|bat=15.0,poor,24.0,6.0,15.0,-10.453577246274847,2282.6389475133565,2657.218852968364,86.06997583690534,3620.605178652193,241.37367857681286,0.7544681528835698,0.8229773988154031,646.2983119295475,2048.1173823251124
poor|w=24.0|pv=06.0|bat=20.0,poor,24.0,6.0,20.0,-95.31480405247453,2250.1241615912027,2565.956865840674,76.30251217932697,4276.728102128711,213.83640510643554,0.8403443851746553,0.8242052706459982,731.1595387357472,1157.3847160529476
poor|w=24.0|pv=12.0|bat=00.0,poor,24.0,12.0,0.0,79.60401208266808,4263.866640929444,11820.587548472782,471.79018714960796,0.0,NaN,0.14934412744701972,0.3456899805482828,0.0,NaN
poor|w=24.0|pv=12.0|bat=05.0,poor,24.0,12.0,5.0,-256.2441142613035,2840.516258487446,10303.621884999638,393.002942306332,1617.7515856581163,323.5503171316233,0.26931674341629375,0.7626366468371479,335.84812634397156,1990.0538522482123
poor|w=24.0|pv=12.0|bat=10.0,poor,24.0,12.0,10.0,-474.9803811032058,2012.4802102282956,9394.81667039181,325.8894351609541,3008.537358256922,300.8537358256922,0.3746281785854001,0.8796993936212967,554.5843931858739,2849.2747784718563
poor|w=24.0|pv=12.0|bat=15.0,poor,24.0,12.0,15.0,-644.4209492369085,1592.4710576393736,8914.582137034751,256.4077601134559,4231.082156960653,282.0721437973769,0.46384490322758665,0.8911087534058126,724.0249613195766,3064.1247672451805
poor|w=24.0|pv=12.0|bat=20.0,poor,24.0,12.0,20.0,-786.4673522286851,1437.7711204504435,8684.606436314449,216.71493874421682,5317.201622322709,265.86008111613546,0.5439568574853683,0.8924181604835869,866.0713643113531,2920.8906972518166
poor|w=48.0|pv=00.0|bat=00.0,poor,48.0,0.0,0.0,1278.2406360368796,6339.13043478261,0.0,0.0,0.0,NaN,NaN,0.0,0.0,NaN
poor|w=48.0|pv=00.0|bat=05.0,poor,48.0,0.0,5.0,1123.4330611811936,6493.619968976319,29.84482714102338,0.0,1175.6856216928,235.13712433856,NaN,0.32699959185412625,154.80757485568597,-376.425839409461
poor|w=48.0|pv=00.0|bat=10.0,poor,48.0,0.0,10.0,1044.5908365357666,6654.5391094725555,120.58801400162258,0.0,1847.1861156021644,184.71861156021643,NaN,0.4610659459817579,233.64979950111297,-1345.8361624851295
poor|w=48.0|pv=00.0|bat=15.0,poor,48.0,0.0,15.0,990.2305198571814,6845.9639411086355,265.0983603840947,0.0,2303.36891500096,153.55792766673068,NaN,0.4979359602936808,288.0101161796981,-2635.262843997002
poor|w=48.0|pv=00.0|bat=20.0,poor,48.0,0.0,20.0,943.7486042102547,7092.309551438797,468.8674088548179,0.0,2719.3981158024235,135.96990579012117,NaN,0.5227983266623661,334.49203182662484,-4027.672398080169
poor|w=48.0|pv=06.0|bat=00.0,poor,48.0,6.0,0.0,540.8522944986042,4277.999479444005,4924.08583104623,198.6039783529441,0.0,NaN,0.2950704349442721,0.3152856896267605,0.0,NaN
poor|w=48.0|pv=06.0|bat=05.0,poor,48.0,6.0,5.0,227.76336222515556,3050.5274710939584,3588.68586504826,144.86599646414396,1518.369337763001,303.6738675526002,0.49956580587979205,0.716819379187497,313.0889322734487,1692.5560258020018
poor|w=48.0|pv=06.0|bat=10.0,poor,48.0,6.0,10.0,50.562118786167446,2442.6421366563422,2903.3731278953383,103.61054045473982,2638.8696454455703,263.88696454455703,0.6573747860683777,0.8078880566871223,490.2901757124368,2008.8500300322464
poor|w=48.0|pv=06.0|bat=15.0,poor,48.0,6.0,15.0,-70.39543918771636,2219.570370619752,2611.2070737742715,82.68939753373486,3494.0124811629767,232.93416541086512,0.7737786816865313,0.8209185394656665,611.2477336863205,1589.9521761788974
poor|w=48.0|pv=06.0|bat=20.0,poor,48.0,6.0,20.0,-155.55233918343004,2216.1657663900496,2550.3960155741333,73.28087960857489,4134.402349222206,206.7201174611103,0.8570399716639038,0.8260100460593245,696.4046336820343,703.084415269648
poor|w=48.0|pv=12.0|bat=00.0,poor,48.0,12.0,0.0,-14.866218815259572,3818.151875537425,11391.809440084458,454.85353014591226,0.0,NaN,0.18119866121489464,0.3456899805482828,0.0,NaN
poor|w=48.0|pv=12.0|bat=05.0,poor,48.0,12.0,5.0,-349.2520014861837,2416.4583813697254,9898.255040588505,375.28798132255986,1608.7166653520687,321.74333307041377,0.2994329760801663,0.7604355593611011,334.38578267092413,1970.9387613139315
